symbol,fundingRate,fundingRateTimestamp,fundingTime,source,type,has_interest,interest_per_interval
BTCUSDT,-7.46e-06,1764345600000,2025-11-28 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,-9.691e-05,1764374400000,2025-11-29 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,-9.76e-06,1764403200000,2025-11-29 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,1.029e-05,1764432000000,2025-11-29 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,7.307e-05,1764460800000,2025-11-30 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,5.238e-05,1764489600000,2025-11-30 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,1.622e-05,1764518400000,2025-11-30 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,7.5e-06,1764547200000,2025-12-01 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,-6.05e-06,1764576000000,2025-12-01 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,-1.07e-06,1764604800000,2025-12-01 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,-9.17e-06,1764633600000,2025-12-02 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,4.832e-05,1764662400000,2025-12-02 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,1.79e-05,1764691200000,2025-12-02 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,9.24e-06,1764720000000,2025-12-03 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,2.73e-05,1764748800000,2025-12-03 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,3.174e-05,1764777600000,2025-12-03 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,7.408e-05,1764806400000,2025-12-04 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,3.057e-05,1764835200000,2025-12-04 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,-8.57e-06,1764864000000,2025-12-04 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,1.741e-05,1764892800000,2025-12-05 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,4.438e-05,1764921600000,2025-12-05 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,-8.68e-06,1764950400000,2025-12-05 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,-5.86e-06,1764979200000,2025-12-06 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,-3.31e-05,1765008000000,2025-12-06 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,-4.707e-05,1765036800000,2025-12-06 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,-8.28e-06,1765065600000,2025-12-07 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,-1.167e-05,1765094400000,2025-12-07 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,2.284e-05,1765123200000,2025-12-07 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,2.87e-05,1765152000000,2025-12-08 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,8.354e-05,1765180800000,2025-12-08 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,3.817e-05,1765209600000,2025-12-08 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,-1.767e-05,1765238400000,2025-12-09 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,1.299e-05,1765267200000,2025-12-09 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,1.324e-05,1765296000000,2025-12-09 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,3.203e-05,1765324800000,2025-12-10 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,1.545e-05,1765353600000,2025-12-10 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,1.461e-05,1765382400000,2025-12-10 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,3.674e-05,1765411200000,2025-12-11 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,-2.557e-05,1765440000000,2025-12-11 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,3.62e-05,1765468800000,2025-12-11 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,8.389e-05,1765497600000,2025-12-12 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,9.806e-05,1765526400000,2025-12-12 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,2.758e-05,1765555200000,2025-12-12 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,-3.41e-06,1765584000000,2025-12-13 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,-2.63e-06,1765612800000,2025-12-13 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,3.709e-05,1765641600000,2025-12-13 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,3.698e-05,1765670400000,2025-12-14 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,1.145e-05,1765699200000,2025-12-14 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,-7.81e-06,1765728000000,2025-12-14 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,4.88e-06,1765756800000,2025-12-15 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,2.867e-05,1765785600000,2025-12-15 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,3.887e-05,1765814400000,2025-12-15 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,7.57e-06,1765843200000,2025-12-16 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,-1.351e-05,1765872000000,2025-12-16 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,5.556e-05,1765900800000,2025-12-16 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,4.598e-05,1765929600000,2025-12-17 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,1.137e-05,1765958400000,2025-12-17 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,8.443e-05,1765987200000,2025-12-17 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,1.63e-06,1766016000000,2025-12-18 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,7.539e-05,1766044800000,2025-12-18 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,0.0001,1766073600000,2025-12-18 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,-6.76e-06,1766102400000,2025-12-19 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,1.709e-05,1766131200000,2025-12-19 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,7.296e-05,1766160000000,2025-12-19 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,3.18e-05,1766188800000,2025-12-20 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,-7.1e-06,1766217600000,2025-12-20 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,-3.557e-05,1766246400000,2025-12-20 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,1.724e-05,1766275200000,2025-12-21 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,-5.37e-06,1766304000000,2025-12-21 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,-1.499e-05,1766332800000,2025-12-21 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,5.372e-05,1766361600000,2025-12-22 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,5.485e-05,1766390400000,2025-12-22 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,6.76e-05,1766419200000,2025-12-22 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,-2.911e-05,1766448000000,2025-12-23 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,-1.673e-05,1766476800000,2025-12-23 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,1.491e-05,1766505600000,2025-12-23 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,2.786e-05,1766534400000,2025-12-24 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,-2.072e-05,1766563200000,2025-12-24 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,4.572e-05,1766592000000,2025-12-24 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,9.492e-05,1766620800000,2025-12-25 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,7.46e-05,1766649600000,2025-12-25 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,5.249e-05,1766678400000,2025-12-25 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,3.744e-05,1766707200000,2025-12-26 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,0.0001,1766736000000,2025-12-26 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,0.0001,1766764800000,2025-12-26 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,3.048e-05,1766793600000,2025-12-27 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,2.438e-05,1766822400000,2025-12-27 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,6.103e-05,1766851200000,2025-12-27 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,5.786e-05,1766880000000,2025-12-28 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,0.0001,1766908800000,2025-12-28 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,9.813e-05,1766937600000,2025-12-28 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,3.373e-05,1766966400000,2025-12-29 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,0.0001,1766995200000,2025-12-29 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,-2.482e-05,1767024000000,2025-12-29 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,5.475e-05,1767052800000,2025-12-30 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,-3.667e-05,1767081600000,2025-12-30 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,6.054e-05,1767110400000,2025-12-30 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,3.257e-05,1767139200000,2025-12-31 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,9.464e-05,1767168000000,2025-12-31 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,0.0001,1767196800000,2025-12-31 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,3.574e-05,1767225600000,2026-01-01 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,8.507e-05,1767254400000,2026-01-01 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,9.47e-06,1767283200000,2026-01-01 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,0.0001,1767312000000,2026-01-02 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,0.0001,1767340800000,2026-01-02 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,5.313e-05,1767369600000,2026-01-02 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,-2.524e-05,1767398400000,2026-01-03 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,2.096e-05,1767427200000,2026-01-03 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,5.118e-05,1767456000000,2026-01-03 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,0.0001,1767484800000,2026-01-04 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,6.052e-05,1767513600000,2026-01-04 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,-7.9e-07,1767542400000,2026-01-04 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,-1.535e-05,1767571200000,2026-01-05 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,5.121e-05,1767600000000,2026-01-05 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,4.996e-05,1767628800000,2026-01-05 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,-4.661e-05,1767657600000,2026-01-06 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,-2.22e-05,1767686400000,2026-01-06 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,4.68e-05,1767715200000,2026-01-06 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,9.017e-05,1767744000000,2026-01-07 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,9.575e-05,1767772800000,2026-01-07 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,2.304e-05,1767801600000,2026-01-07 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,8.564e-05,1767830400000,2026-01-08 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,-1.38e-05,1767859200000,2026-01-08 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,5.29e-05,1767888000000,2026-01-08 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,2.24e-06,1767916800000,2026-01-09 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,5.446e-05,1767945600000,2026-01-09 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,1.388e-05,1767974400000,2026-01-09 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,5.876e-05,1768003200000,2026-01-10 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,0.0001,1768032000000,2026-01-10 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,8.103e-05,1768060800000,2026-01-10 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,4.147e-05,1768089600000,2026-01-11 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,9.574e-05,1768118400000,2026-01-11 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,4.794e-05,1768147200000,2026-01-11 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,3.946e-05,1768176000000,2026-01-12 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,2.655e-05,1768204800000,2026-01-12 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,5.58e-06,1768233600000,2026-01-12 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,2.203e-05,1768262400000,2026-01-13 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,0.0001,1768291200000,2026-01-13 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,8.533e-05,1768320000000,2026-01-13 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,7.769e-05,1768348800000,2026-01-14 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,0.0001,1768377600000,2026-01-14 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,0.0001,1768406400000,2026-01-14 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,-7.68e-06,1768435200000,2026-01-15 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,1.93e-06,1768464000000,2026-01-15 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,-4.41e-06,1768492800000,2026-01-15 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,-3.671e-05,1768521600000,2026-01-16 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,5.038e-05,1768550400000,2026-01-16 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,3.96e-06,1768579200000,2026-01-16 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,6.897e-05,1768608000000,2026-01-17 00:00:00,bybit,CEX,True,0.0001
BTCUSDT,1.796e-05,1768636800000,2026-01-17 08:00:00,bybit,CEX,True,0.0001
BTCUSDT,4.64e-06,1768665600000,2026-01-17 16:00:00,bybit,CEX,True,0.0001
BTCUSDT,4.95e-06,1768694400000,2026-01-18 00:00:00,bybit,CEX,True,0.0001
