coin,fundingRate,premium,time,fundingTime,symbol,source,type,has_interest,interest_per_interval
ETH,-7.48e-08,-0.0005005986,1762246800001,2025-11-04 09:00:00.001,ETH,hyperliquid,DEX,False,0.0
ETH,1.01916e-05,-0.0004184674,1762250400042,2025-11-04 10:00:00.042,ETH,hyperliquid,DEX,False,0.0
ETH,1.05058e-05,-0.0004159533,1762254000018,2025-11-04 11:00:00.018,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003751413,1762257600053,2025-11-04 12:00:00.053,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003447684,1762261200065,2025-11-04 13:00:00.065,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003871956,1762264800077,2025-11-04 14:00:00.077,ETH,hyperliquid,DEX,False,0.0
ETH,7.969e-06,-0.0004362484,1762268400003,2025-11-04 15:00:00.003,ETH,hyperliquid,DEX,False,0.0
ETH,8.7773e-06,-0.0004297812,1762272000000,2025-11-04 16:00:00.000,ETH,hyperliquid,DEX,False,0.0
ETH,2.6686e-06,-0.0004786515,1762275600006,2025-11-04 17:00:00.006,ETH,hyperliquid,DEX,False,0.0
ETH,-5.11808e-05,-0.0009094466,1762279200062,2025-11-04 18:00:00.062,ETH,hyperliquid,DEX,False,0.0
ETH,-2.86118e-05,-0.0007288946,1762282800079,2025-11-04 19:00:00.079,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003978222,1762286400059,2025-11-04 20:00:00.059,ETH,hyperliquid,DEX,False,0.0
ETH,-6.1965e-06,-0.0005495721,1762290000034,2025-11-04 21:00:00.034,ETH,hyperliquid,DEX,False,0.0
ETH,4.8888e-06,-0.0004608896,1762293600024,2025-11-04 22:00:00.024,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002776872,1762297200105,2025-11-04 23:00:00.105,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002713426,1762300800005,2025-11-05 00:00:00.005,ETH,hyperliquid,DEX,False,0.0
ETH,7.2428e-06,-0.0004420579,1762304400045,2025-11-05 01:00:00.045,ETH,hyperliquid,DEX,False,0.0
ETH,2.9758e-06,-0.0004761937,1762308000095,2025-11-05 02:00:00.095,ETH,hyperliquid,DEX,False,0.0
ETH,9.9857e-06,-0.0004201146,1762311600037,2025-11-05 03:00:00.037,ETH,hyperliquid,DEX,False,0.0
ETH,7.6182e-06,-0.0004390548,1762315200029,2025-11-05 04:00:00.029,ETH,hyperliquid,DEX,False,0.0
ETH,3.5844e-06,-0.0004713245,1762318800020,2025-11-05 05:00:00.020,ETH,hyperliquid,DEX,False,0.0
ETH,1.8315e-06,-0.0004853479,1762322400033,2025-11-05 06:00:00.033,ETH,hyperliquid,DEX,False,0.0
ETH,-3.667e-07,-0.0005029337,1762326000044,2025-11-05 07:00:00.044,ETH,hyperliquid,DEX,False,0.0
ETH,-6.11e-07,-0.0005048882,1762329600051,2025-11-05 08:00:00.051,ETH,hyperliquid,DEX,False,0.0
ETH,4.3861e-06,-0.0004649113,1762333200029,2025-11-05 09:00:00.029,ETH,hyperliquid,DEX,False,0.0
ETH,1.9588e-06,-0.0004843294,1762336800009,2025-11-05 10:00:00.009,ETH,hyperliquid,DEX,False,0.0
ETH,-5.376e-07,-0.0005043007,1762340400001,2025-11-05 11:00:00.001,ETH,hyperliquid,DEX,False,0.0
ETH,2.2948e-06,-0.0004816418,1762344000024,2025-11-05 12:00:00.024,ETH,hyperliquid,DEX,False,0.0
ETH,6.169e-06,-0.0004506477,1762347600088,2025-11-05 13:00:00.088,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003838747,1762351200043,2025-11-05 14:00:00.043,ETH,hyperliquid,DEX,False,0.0
ETH,-2.6763e-06,-0.0005214102,1762354800072,2025-11-05 15:00:00.072,ETH,hyperliquid,DEX,False,0.0
ETH,-3.0877e-06,-0.0005247015,1762358400017,2025-11-05 16:00:00.017,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.000347218,1762362000026,2025-11-05 17:00:00.026,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002709013,1762365600042,2025-11-05 18:00:00.042,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002164826,1762369200000,2025-11-05 19:00:00.000,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001761476,1762372800000,2025-11-05 20:00:00.000,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002337732,1762376400095,2025-11-05 21:00:00.095,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002871174,1762380000015,2025-11-05 22:00:00.015,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002778379,1762383600000,2025-11-05 23:00:00.000,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002361366,1762387200097,2025-11-06 00:00:00.097,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003084036,1762390800003,2025-11-06 01:00:00.003,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002893663,1762394400026,2025-11-06 02:00:00.026,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.000133739,1762398000007,2025-11-06 03:00:00.007,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001575128,1762401600087,2025-11-06 04:00:00.087,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000603516,1762405200131,2025-11-06 05:00:00.131,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.000079792,1762408800042,2025-11-06 06:00:00.042,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001646858,1762412400071,2025-11-06 07:00:00.071,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002159425,1762416000018,2025-11-06 08:00:00.018,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001865789,1762419600140,2025-11-06 09:00:00.140,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.000204288,1762423200001,2025-11-06 10:00:00.001,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002057825,1762426800102,2025-11-06 11:00:00.102,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001775764,1762430400043,2025-11-06 12:00:00.043,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002550686,1762434000022,2025-11-06 13:00:00.022,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002843925,1762437600005,2025-11-06 14:00:00.005,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003794327,1762441200021,2025-11-06 15:00:00.021,ETH,hyperliquid,DEX,False,0.0
ETH,8.5408e-06,-0.0004316735,1762444800024,2025-11-06 16:00:00.024,ETH,hyperliquid,DEX,False,0.0
ETH,-2.0206e-05,-0.0006616478,1762448400081,2025-11-06 17:00:00.081,ETH,hyperliquid,DEX,False,0.0
ETH,3.1088e-06,-0.0004751297,1762452000040,2025-11-06 18:00:00.040,ETH,hyperliquid,DEX,False,0.0
ETH,2.5144e-06,-0.0004798846,1762455600042,2025-11-06 19:00:00.042,ETH,hyperliquid,DEX,False,0.0
ETH,4.2083e-06,-0.0004663339,1762459200018,2025-11-06 20:00:00.018,ETH,hyperliquid,DEX,False,0.0
ETH,-4.147e-07,-0.0005033174,1762462800048,2025-11-06 21:00:00.048,ETH,hyperliquid,DEX,False,0.0
ETH,1.06054e-05,-0.0004151571,1762466400027,2025-11-06 22:00:00.027,ETH,hyperliquid,DEX,False,0.0
ETH,7.7968e-06,-0.0004376258,1762470000047,2025-11-06 23:00:00.047,ETH,hyperliquid,DEX,False,0.0
ETH,-1.654e-07,-0.000501323,1762473600115,2025-11-07 00:00:00.115,ETH,hyperliquid,DEX,False,0.0
ETH,1.1815e-06,-0.0004905477,1762477200033,2025-11-07 01:00:00.033,ETH,hyperliquid,DEX,False,0.0
ETH,-3.0161e-06,-0.0005241286,1762480800013,2025-11-07 02:00:00.013,ETH,hyperliquid,DEX,False,0.0
ETH,2.2723e-06,-0.0004818213,1762484400014,2025-11-07 03:00:00.014,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.00033694,1762488000064,2025-11-07 04:00:00.064,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003002813,1762491600056,2025-11-07 05:00:00.056,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003324631,1762495200072,2025-11-07 06:00:00.072,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003673209,1762498800016,2025-11-07 07:00:00.016,ETH,hyperliquid,DEX,False,0.0
ETH,-1.439e-06,-0.0005115117,1762502400013,2025-11-07 08:00:00.013,ETH,hyperliquid,DEX,False,0.0
ETH,4.2748e-06,-0.000465802,1762506000038,2025-11-07 09:00:00.038,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003896184,1762509600027,2025-11-07 10:00:00.027,ETH,hyperliquid,DEX,False,0.0
ETH,1.12929e-05,-0.0004096569,1762513200002,2025-11-07 11:00:00.002,ETH,hyperliquid,DEX,False,0.0
ETH,-6.9217e-06,-0.0005553733,1762516800029,2025-11-07 12:00:00.029,ETH,hyperliquid,DEX,False,0.0
ETH,-4.4137e-06,-0.0005353098,1762520400135,2025-11-07 13:00:00.135,ETH,hyperliquid,DEX,False,0.0
ETH,-3.7969e-06,-0.0005303753,1762524000085,2025-11-07 14:00:00.085,ETH,hyperliquid,DEX,False,0.0
ETH,2.8921e-06,-0.0004768633,1762527600034,2025-11-07 15:00:00.034,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.000327126,1762531200018,2025-11-07 16:00:00.018,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003917576,1762534800021,2025-11-07 17:00:00.021,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003694915,1762538400079,2025-11-07 18:00:00.079,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002706072,1762542000010,2025-11-07 19:00:00.010,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002030393,1762545600026,2025-11-07 20:00:00.026,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002793853,1762549200021,2025-11-07 21:00:00.021,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001189266,1762552800043,2025-11-07 22:00:00.043,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.000214292,1762556400141,2025-11-07 23:00:00.141,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002485091,1762560000094,2025-11-08 00:00:00.094,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003214435,1762563600067,2025-11-08 01:00:00.067,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003593251,1762567200022,2025-11-08 02:00:00.022,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003319274,1762570800023,2025-11-08 03:00:00.023,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001505689,1762574400013,2025-11-08 04:00:00.013,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000210402,1762578000085,2025-11-08 05:00:00.085,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000922073,1762581600078,2025-11-08 06:00:00.078,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001188586,1762585200036,2025-11-08 07:00:00.036,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000698646,1762588800058,2025-11-08 08:00:00.058,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000171983,1762592400085,2025-11-08 09:00:00.085,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.000046303,1762596000029,2025-11-08 10:00:00.029,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001008565,1762599600034,2025-11-08 11:00:00.034,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001031413,1762603200091,2025-11-08 12:00:00.091,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001403247,1762606800036,2025-11-08 13:00:00.036,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001221752,1762610400019,2025-11-08 14:00:00.019,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001337275,1762614000056,2025-11-08 15:00:00.056,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001050345,1762617600029,2025-11-08 16:00:00.029,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001229423,1762621200024,2025-11-08 17:00:00.024,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001033605,1762624800085,2025-11-08 18:00:00.085,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.000070667,1762628400082,2025-11-08 19:00:00.082,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000203529,1762632000100,2025-11-08 20:00:00.100,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000676293,1762635600090,2025-11-08 21:00:00.090,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000598314,1762639200035,2025-11-08 22:00:00.035,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000760142,1762642800043,2025-11-08 23:00:00.043,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000639945,1762646400028,2025-11-09 00:00:00.028,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001135611,1762650000002,2025-11-09 01:00:00.002,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001192861,1762653600185,2025-11-09 02:00:00.185,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001498011,1762657200067,2025-11-09 03:00:00.067,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000989611,1762660800004,2025-11-09 04:00:00.004,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.000290656,1762664400022,2025-11-09 05:00:00.022,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003829214,1762668000090,2025-11-09 06:00:00.090,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003836168,1762671600058,2025-11-09 07:00:00.058,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0003315844,1762675200038,2025-11-09 08:00:00.038,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002902331,1762678800012,2025-11-09 09:00:00.012,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.000274057,1762682400045,2025-11-09 10:00:00.045,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002597422,1762686000046,2025-11-09 11:00:00.046,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.000114425,1762689600040,2025-11-09 12:00:00.040,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001545739,1762693200061,2025-11-09 13:00:00.061,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002011115,1762696800027,2025-11-09 14:00:00.027,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0002284577,1762700400050,2025-11-09 15:00:00.050,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001633133,1762704000039,2025-11-09 16:00:00.039,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001284689,1762707600109,2025-11-09 17:00:00.109,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001065018,1762711200052,2025-11-09 18:00:00.052,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000735693,1762714800066,2025-11-09 19:00:00.066,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0000504132,1762718400007,2025-11-09 20:00:00.007,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001164407,1762722000092,2025-11-09 21:00:00.092,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001853526,1762725600073,2025-11-09 22:00:00.073,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001716171,1762729200047,2025-11-09 23:00:00.047,ETH,hyperliquid,DEX,False,0.0
ETH,1.25e-05,-0.0001668625,1762732800049,2025-11-10 00:00:00.049,ETH,hyperliquid,DEX,False,0.0
