coin,fundingRate,premium,time,fundingTime,symbol,source,type,has_interest,interest_per_interval
BTC,1.25e-05,-0.0003687714,1762290000034,2025-11-04 21:00:00.034,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.000379683,1762293600024,2025-11-04 22:00:00.024,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003504893,1762297200105,2025-11-04 23:00:00.105,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0002735389,1762300800005,2025-11-05 00:00:00.005,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0002525485,1762304400045,2025-11-05 01:00:00.045,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0002284936,1762308000095,2025-11-05 02:00:00.095,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000173334,1762311600037,2025-11-05 03:00:00.037,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000415276,1762315200029,2025-11-05 04:00:00.029,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0000014691,1762318800020,2025-11-05 05:00:00.020,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000463289,1762322400033,2025-11-05 06:00:00.033,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000341146,1762326000044,2025-11-05 07:00:00.044,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000609724,1762329600051,2025-11-05 08:00:00.051,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000512972,1762333200029,2025-11-05 09:00:00.029,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000907999,1762336800009,2025-11-05 10:00:00.009,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000786581,1762340400001,2025-11-05 11:00:00.001,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000208677,1762344000024,2025-11-05 12:00:00.024,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000082255,1762347600088,2025-11-05 13:00:00.088,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0000511476,1762351200043,2025-11-05 14:00:00.043,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0002035255,1762354800072,2025-11-05 15:00:00.072,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0002755998,1762358400017,2025-11-05 16:00:00.017,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0001964235,1762362000026,2025-11-05 17:00:00.026,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0002841538,1762365600042,2025-11-05 18:00:00.042,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0003535281,1762369200000,2025-11-05 19:00:00.000,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0003445425,1762372800000,2025-11-05 20:00:00.000,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0002765175,1762376400095,2025-11-05 21:00:00.095,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0002396105,1762380000015,2025-11-05 22:00:00.015,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0001687142,1762383600000,2025-11-05 23:00:00.000,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0002794091,1762387200097,2025-11-06 00:00:00.097,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0001413933,1762390800003,2025-11-06 01:00:00.003,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0002418168,1762394400026,2025-11-06 02:00:00.026,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0003283746,1762398000007,2025-11-06 03:00:00.007,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.000340165,1762401600087,2025-11-06 04:00:00.087,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0002518004,1762405200131,2025-11-06 05:00:00.131,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0001203019,1762408800042,2025-11-06 06:00:00.042,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0000764804,1762412400071,2025-11-06 07:00:00.071,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0000234798,1762416000018,2025-11-06 08:00:00.018,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000120902,1762419600140,2025-11-06 09:00:00.140,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0001914668,1762423200001,2025-11-06 10:00:00.001,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0001972557,1762426800102,2025-11-06 11:00:00.102,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0002489883,1762430400043,2025-11-06 12:00:00.043,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003015689,1762434000022,2025-11-06 13:00:00.022,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0001417042,1762437600005,2025-11-06 14:00:00.005,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000639824,1762441200021,2025-11-06 15:00:00.021,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000891897,1762444800024,2025-11-06 16:00:00.024,BTC,hyperliquid,DEX,False,0.0
BTC,-4.8599e-06,-0.0005388792,1762448400081,2025-11-06 17:00:00.081,BTC,hyperliquid,DEX,False,0.0
BTC,9.425e-06,-0.0004246,1762452000040,2025-11-06 18:00:00.040,BTC,hyperliquid,DEX,False,0.0
BTC,1.18463e-05,-0.0004052295,1762455600042,2025-11-06 19:00:00.042,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003598725,1762459200018,2025-11-06 20:00:00.018,BTC,hyperliquid,DEX,False,0.0
BTC,1.06465e-05,-0.0004148281,1762462800048,2025-11-06 21:00:00.048,BTC,hyperliquid,DEX,False,0.0
BTC,7.9796e-06,-0.0004361629,1762466400027,2025-11-06 22:00:00.027,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003820219,1762470000047,2025-11-06 23:00:00.047,BTC,hyperliquid,DEX,False,0.0
BTC,9.7434e-06,-0.0004220529,1762473600115,2025-11-07 00:00:00.115,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003762112,1762477200033,2025-11-07 01:00:00.033,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003853163,1762480800013,2025-11-07 02:00:00.013,BTC,hyperliquid,DEX,False,0.0
BTC,1.14475e-05,-0.0004084204,1762484400014,2025-11-07 03:00:00.014,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003207583,1762488000064,2025-11-07 04:00:00.064,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.000339792,1762491600056,2025-11-07 05:00:00.056,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003778974,1762495200072,2025-11-07 06:00:00.072,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0002744795,1762498800016,2025-11-07 07:00:00.016,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.000259792,1762502400013,2025-11-07 08:00:00.013,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003093376,1762506000038,2025-11-07 09:00:00.038,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003360776,1762509600027,2025-11-07 10:00:00.027,BTC,hyperliquid,DEX,False,0.0
BTC,1.0698e-05,-0.0004144157,1762513200002,2025-11-07 11:00:00.002,BTC,hyperliquid,DEX,False,0.0
BTC,2.8044e-06,-0.0004775649,1762516800029,2025-11-07 12:00:00.029,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0002994646,1762520400135,2025-11-07 13:00:00.135,BTC,hyperliquid,DEX,False,0.0
BTC,8.265e-07,-0.0004933878,1762524000085,2025-11-07 14:00:00.085,BTC,hyperliquid,DEX,False,0.0
BTC,2.478e-06,-0.000480176,1762527600034,2025-11-07 15:00:00.034,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003204796,1762531200018,2025-11-07 16:00:00.018,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0002797955,1762534800021,2025-11-07 17:00:00.021,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0001480463,1762538400079,2025-11-07 18:00:00.079,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0001432386,1762542000010,2025-11-07 19:00:00.010,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0001592072,1762545600026,2025-11-07 20:00:00.026,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0002084324,1762549200021,2025-11-07 21:00:00.021,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0001515166,1762552800043,2025-11-07 22:00:00.043,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000770881,1762556400141,2025-11-07 23:00:00.141,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0002479697,1762560000094,2025-11-08 00:00:00.094,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.000375058,1762563600067,2025-11-08 01:00:00.067,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003636266,1762567200022,2025-11-08 02:00:00.022,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.000306981,1762570800023,2025-11-08 03:00:00.023,BTC,hyperliquid,DEX,False,0.0
BTC,7.9051e-06,-0.0004367592,1762574400013,2025-11-08 04:00:00.013,BTC,hyperliquid,DEX,False,0.0
BTC,1.192e-06,-0.0004904641,1762578000085,2025-11-08 05:00:00.085,BTC,hyperliquid,DEX,False,0.0
BTC,6.978e-07,-0.0004944173,1762581600078,2025-11-08 06:00:00.078,BTC,hyperliquid,DEX,False,0.0
BTC,7.838e-06,-0.000437296,1762585200036,2025-11-08 07:00:00.036,BTC,hyperliquid,DEX,False,0.0
BTC,7.7436e-06,-0.0004380512,1762588800058,2025-11-08 08:00:00.058,BTC,hyperliquid,DEX,False,0.0
BTC,8.2906e-06,-0.0004336755,1762592400085,2025-11-08 09:00:00.085,BTC,hyperliquid,DEX,False,0.0
BTC,2.6625e-06,-0.0004787004,1762596000029,2025-11-08 10:00:00.029,BTC,hyperliquid,DEX,False,0.0
BTC,2.8958e-06,-0.0004768333,1762599600034,2025-11-08 11:00:00.034,BTC,hyperliquid,DEX,False,0.0
BTC,2.569e-06,-0.0004794479,1762603200091,2025-11-08 12:00:00.091,BTC,hyperliquid,DEX,False,0.0
BTC,5.9715e-06,-0.0004522279,1762606800036,2025-11-08 13:00:00.036,BTC,hyperliquid,DEX,False,0.0
BTC,4.4593e-06,-0.0004643259,1762610400019,2025-11-08 14:00:00.019,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003632319,1762614000056,2025-11-08 15:00:00.056,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.000369516,1762617600029,2025-11-08 16:00:00.029,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003980577,1762621200024,2025-11-08 17:00:00.024,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.00034254,1762624800085,2025-11-08 18:00:00.085,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003245668,1762628400082,2025-11-08 19:00:00.082,BTC,hyperliquid,DEX,False,0.0
BTC,9.0029e-06,-0.0004279765,1762632000100,2025-11-08 20:00:00.100,BTC,hyperliquid,DEX,False,0.0
BTC,7.782e-06,-0.000437744,1762635600090,2025-11-08 21:00:00.090,BTC,hyperliquid,DEX,False,0.0
BTC,6.9551e-06,-0.0004443595,1762639200035,2025-11-08 22:00:00.035,BTC,hyperliquid,DEX,False,0.0
BTC,8.0452e-06,-0.0004356388,1762642800043,2025-11-08 23:00:00.043,BTC,hyperliquid,DEX,False,0.0
BTC,7.8325e-06,-0.0004373399,1762646400028,2025-11-09 00:00:00.028,BTC,hyperliquid,DEX,False,0.0
BTC,-6.5858e-06,-0.0005526868,1762650000002,2025-11-09 01:00:00.002,BTC,hyperliquid,DEX,False,0.0
BTC,-1.2335e-06,-0.0005098681,1762653600185,2025-11-09 02:00:00.185,BTC,hyperliquid,DEX,False,0.0
BTC,2.5033e-06,-0.0004799732,1762657200067,2025-11-09 03:00:00.067,BTC,hyperliquid,DEX,False,0.0
BTC,1.8358e-06,-0.0004853133,1762660800004,2025-11-09 04:00:00.004,BTC,hyperliquid,DEX,False,0.0
BTC,6.4847e-06,-0.0004481223,1762664400022,2025-11-09 05:00:00.022,BTC,hyperliquid,DEX,False,0.0
BTC,2.4124e-06,-0.0004807011,1762668000090,2025-11-09 06:00:00.090,BTC,hyperliquid,DEX,False,0.0
BTC,5.9069e-06,-0.0004527451,1762671600058,2025-11-09 07:00:00.058,BTC,hyperliquid,DEX,False,0.0
BTC,2.8823e-06,-0.000476942,1762675200038,2025-11-09 08:00:00.038,BTC,hyperliquid,DEX,False,0.0
BTC,4.3546e-06,-0.0004651632,1762678800012,2025-11-09 09:00:00.012,BTC,hyperliquid,DEX,False,0.0
BTC,1.9631e-06,-0.0004842949,1762682400045,2025-11-09 10:00:00.045,BTC,hyperliquid,DEX,False,0.0
BTC,8.7034e-06,-0.0004303727,1762686000046,2025-11-09 11:00:00.046,BTC,hyperliquid,DEX,False,0.0
BTC,9.8985e-06,-0.0004208116,1762689600040,2025-11-09 12:00:00.040,BTC,hyperliquid,DEX,False,0.0
BTC,8.896e-06,-0.000428832,1762693200061,2025-11-09 13:00:00.061,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003683033,1762696800027,2025-11-09 14:00:00.027,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0003322976,1762700400050,2025-11-09 15:00:00.050,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0001137919,1762704000039,2025-11-09 16:00:00.039,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0001268514,1762707600109,2025-11-09 17:00:00.109,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000588346,1762711200052,2025-11-09 18:00:00.052,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,-0.0000279918,1762714800066,2025-11-09 19:00:00.066,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0000240457,1762718400007,2025-11-09 20:00:00.007,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.000010931,1762722000092,2025-11-09 21:00:00.092,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0000252141,1762725600073,2025-11-09 22:00:00.073,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0000712946,1762729200047,2025-11-09 23:00:00.047,BTC,hyperliquid,DEX,False,0.0
BTC,1.25e-05,0.0002223852,1762732800049,2025-11-10 00:00:00.049,BTC,hyperliquid,DEX,False,0.0
