coin,fundingRate,premium,fundingTime,source,has_interest_component,interest_rate_per_interval,symbol
BTC,1.25e-05,-0.0003910744,2026-01-06 05:00:00.075,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-0.0003838089,2026-01-06 06:00:00.013,hyperliquid,False,0.0,BTC
BTC,8.5744e-06,-0.0004314046,2026-01-06 07:00:00.008,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-0.0003240202,2026-01-06 08:00:00.066,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-0.0002046406,2026-01-06 09:00:00.059,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-0.0001850537,2026-01-06 10:00:00.012,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-0.0001574265,2026-01-06 11:00:00.060,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-8.56094e-05,2026-01-06 12:00:00.017,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-0.0001178021,2026-01-06 13:00:00.002,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-0.0001121818,2026-01-06 14:00:00.046,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-0.0001178603,2026-01-06 15:00:00.076,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-0.0001297409,2026-01-06 16:00:00.036,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-0.000152935,2026-01-06 17:00:00.012,hyperliquid,False,0.0,BTC
BTC,1.25e-05,6.43875e-05,2026-01-06 18:00:00.001,hyperliquid,False,0.0,BTC
BTC,1.25e-05,0.000564245,2026-01-06 19:00:00.037,hyperliquid,False,0.0,BTC
BTC,1.25e-05,0.000453931,2026-01-06 20:00:00.018,hyperliquid,False,0.0,BTC
BTC,1.25e-05,0.0004449229,2026-01-06 21:00:00.062,hyperliquid,False,0.0,BTC
BTC,1.25e-05,0.0002999463,2026-01-06 22:00:00.005,hyperliquid,False,0.0,BTC
BTC,1.25e-05,0.0002871067,2026-01-06 23:00:00.008,hyperliquid,False,0.0,BTC
BTC,1.25e-05,0.0003844509,2026-01-07 00:00:00.119,hyperliquid,False,0.0,BTC
BTC,1.25e-05,0.0003776184,2026-01-07 01:00:00.007,hyperliquid,False,0.0,BTC
BTC,1.25e-05,0.0004968549,2026-01-07 02:00:00.010,hyperliquid,False,0.0,BTC
BTC,1.25e-05,0.000572825,2026-01-07 03:00:00.017,hyperliquid,False,0.0,BTC
BTC,1.91482e-05,0.0006531853,2026-01-07 04:00:00.033,hyperliquid,False,0.0,BTC
BTC,2.4145e-05,0.0006931603,2026-01-07 05:00:00.087,hyperliquid,False,0.0,BTC
BTC,1.25e-05,0.0005963248,2026-01-07 06:00:00.009,hyperliquid,False,0.0,BTC
BTC,1.25e-05,0.000529167,2026-01-07 07:00:00.014,hyperliquid,False,0.0,BTC
BTC,1.25e-05,0.000547233,2026-01-07 08:00:00.062,hyperliquid,False,0.0,BTC
BTC,1.25e-05,0.0005264325,2026-01-07 09:00:00.082,hyperliquid,False,0.0,BTC
BTC,1.25e-05,0.0004506525,2026-01-07 10:00:00.029,hyperliquid,False,0.0,BTC
BTC,1.65057e-05,0.0006320455,2026-01-07 11:00:00.048,hyperliquid,False,0.0,BTC
BTC,5.64481e-05,0.0009515846,2026-01-07 12:00:00.096,hyperliquid,False,0.0,BTC
BTC,2.88674e-05,0.0007309388,2026-01-07 13:00:00.074,hyperliquid,False,0.0,BTC
BTC,2.69142e-05,0.0007153137,2026-01-07 14:00:00.040,hyperliquid,False,0.0,BTC
BTC,3.97461e-05,0.0008179686,2026-01-07 15:00:00.099,hyperliquid,False,0.0,BTC
BTC,4.79239e-05,0.0008833912,2026-01-07 16:00:00.081,hyperliquid,False,0.0,BTC
BTC,2.38663e-05,0.00069093,2026-01-07 17:00:00.013,hyperliquid,False,0.0,BTC
BTC,1.25e-05,0.000574714,2026-01-07 18:00:00.014,hyperliquid,False,0.0,BTC
BTC,1.25e-05,0.00056579,2026-01-07 19:00:00.055,hyperliquid,False,0.0,BTC
BTC,1.25e-05,0.0002351806,2026-01-07 20:00:00.113,hyperliquid,False,0.0,BTC
BTC,1.25e-05,0.0003155006,2026-01-07 21:00:00.117,hyperliquid,False,0.0,BTC
BTC,1.25e-05,0.0003085364,2026-01-07 22:00:00.043,hyperliquid,False,0.0,BTC
BTC,1.25e-05,0.0002117561,2026-01-07 23:00:00.090,hyperliquid,False,0.0,BTC
BTC,1.25e-05,0.0001384139,2026-01-08 00:00:00.001,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-8.5354e-06,2026-01-08 01:00:00.035,hyperliquid,False,0.0,BTC
BTC,1.25e-05,2.47002e-05,2026-01-08 02:00:00.029,hyperliquid,False,0.0,BTC
BTC,1.25e-05,7.10011e-05,2026-01-08 03:00:00.014,hyperliquid,False,0.0,BTC
BTC,1.25e-05,6.11246e-05,2026-01-08 04:00:00.069,hyperliquid,False,0.0,BTC
BTC,1.25e-05,5.24394e-05,2026-01-08 05:00:00.155,hyperliquid,False,0.0,BTC
BTC,1.25e-05,4.63625e-05,2026-01-08 06:00:00.094,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-6.67722e-05,2026-01-08 07:00:00.010,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-0.000224611,2026-01-08 08:00:00.089,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-0.0002621123,2026-01-08 09:00:00.077,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-0.0002856393,2026-01-08 10:00:00.037,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-0.0002408339,2026-01-08 11:00:00.015,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-0.000252908,2026-01-08 12:00:00.137,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-0.0002184584,2026-01-08 13:00:00.040,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-0.0001631688,2026-01-08 14:00:00.000,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-0.0001385912,2026-01-08 15:00:00.106,hyperliquid,False,0.0,BTC
BTC,1.25e-05,0.0001232785,2026-01-08 16:00:00.063,hyperliquid,False,0.0,BTC
BTC,1.25e-05,0.000190631,2026-01-08 17:00:00.004,hyperliquid,False,0.0,BTC
BTC,1.25e-05,0.0002005667,2026-01-08 18:00:00.008,hyperliquid,False,0.0,BTC
BTC,1.25e-05,8.54029e-05,2026-01-08 19:00:00.013,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-2.75655e-05,2026-01-08 20:00:00.098,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-9.10559e-05,2026-01-08 21:00:00.116,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-0.0001480075,2026-01-08 22:00:00.008,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-0.0001848354,2026-01-08 23:00:00.085,hyperliquid,False,0.0,BTC
BTC,1.25e-05,-0.0002126933,2026-01-09 00:00:00.020,hyperliquid,False,0.0,BTC
