ticker,rate,price,effectiveAtHeight,effectiveAt,fundingTime,fundingRate,markPrice,symbol,source,type,has_interest,interest_per_interval
ETH-USD,0.000026375,3178.500749,63427858,2025-11-15T06:00:00.062Z,2025-11-15 06:00:00.062000+00:00,2.6375e-05,3178.500749,ETH-USD,dydx,DEX,False,0.0
ETH-USD,0.00003375,3173.406455,63433594,2025-11-15T07:00:00.388Z,2025-11-15 07:00:00.388000+00:00,3.375e-05,3173.406455,ETH-USD,dydx,DEX,False,0.0
ETH-USD,0.000012625,3174.892553,63439341,2025-11-15T08:00:00.338Z,2025-11-15 08:00:00.338000+00:00,1.2625e-05,3174.892553,ETH-USD,dydx,DEX,False,0.0
ETH-USD,0.000025625,3142.492868,63445058,2025-11-15T09:00:00.549Z,2025-11-15 09:00:00.549000+00:00,2.5625e-05,3142.492868,ETH-USD,dydx,DEX,False,0.0
ETH-USD,0.000017875,3151.134432,63450755,2025-11-15T10:00:00.428Z,2025-11-15 10:00:00.428000+00:00,1.7875e-05,3151.134432,ETH-USD,dydx,DEX,False,0.0
ETH-USD,0.00003075,3168.023765,63456475,2025-11-15T11:00:00.317Z,2025-11-15 11:00:00.317000+00:00,3.075e-05,3168.023765,ETH-USD,dydx,DEX,False,0.0
ETH-USD,0.000024125,3150.114942,63462143,2025-11-15T12:00:00.046Z,2025-11-15 12:00:00.046000+00:00,2.4125e-05,3150.114942,ETH-USD,dydx,DEX,False,0.0
ETH-USD,0.000002625,3159.998065,63467855,2025-11-15T13:00:00.457Z,2025-11-15 13:00:00.457000+00:00,2.625e-06,3159.998065,ETH-USD,dydx,DEX,False,0.0
ETH-USD,0.00001,3189.354889,63473651,2025-11-15T14:00:00.323Z,2025-11-15 14:00:00.323000+00:00,1e-05,3189.354889,ETH-USD,dydx,DEX,False,0.0
ETH-USD,0.000014875,3177.259096,63479389,2025-11-15T15:00:00.404Z,2025-11-15 15:00:00.404000+00:00,1.4875e-05,3177.259096,ETH-USD,dydx,DEX,False,0.0
