coin,fundingRate,premium,fundingTime,source,has_interest_component,interest_rate_per_interval,symbol
ETH,3.9065e-06,-0.0004687478,2026-01-05 23:00:00.068,hyperliquid,False,0.0,ETH
ETH,3.7105e-06,-0.0004703164,2026-01-06 00:00:00.017,hyperliquid,False,0.0,ETH
ETH,5.2539e-06,-0.0004579688,2026-01-06 01:00:00.086,hyperliquid,False,0.0,ETH
ETH,8.6482e-06,-0.0004308143,2026-01-06 02:00:00.073,hyperliquid,False,0.0,ETH
ETH,3.7791e-06,-0.0004697672,2026-01-06 03:00:00.033,hyperliquid,False,0.0,ETH
ETH,8.295e-06,-0.0004336403,2026-01-06 04:00:00.036,hyperliquid,False,0.0,ETH
ETH,8.8922e-06,-0.0004288621,2026-01-06 05:00:00.075,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0003446405,2026-01-06 06:00:00.013,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0003875206,2026-01-06 07:00:00.008,hyperliquid,False,0.0,ETH
ETH,1.9105e-06,-0.000484716,2026-01-06 08:00:00.066,hyperliquid,False,0.0,ETH
ETH,1.09874e-05,-0.0004121011,2026-01-06 09:00:00.059,hyperliquid,False,0.0,ETH
ETH,7.9e-06,-0.0004367999,2026-01-06 10:00:00.012,hyperliquid,False,0.0,ETH
ETH,9.376e-06,-0.0004249919,2026-01-06 11:00:00.060,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0003271444,2026-01-06 12:00:00.017,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0003547663,2026-01-06 13:00:00.002,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0003594666,2026-01-06 14:00:00.046,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.000354038,2026-01-06 15:00:00.076,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002795069,2026-01-06 16:00:00.036,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002892154,2026-01-06 17:00:00.012,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002342216,2026-01-06 18:00:00.001,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0001955033,2026-01-06 19:00:00.037,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0001682928,2026-01-06 20:00:00.018,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002218106,2026-01-06 21:00:00.062,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002290348,2026-01-06 22:00:00.005,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002671909,2026-01-06 23:00:00.008,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002221539,2026-01-07 00:00:00.119,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002926754,2026-01-07 01:00:00.007,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002993782,2026-01-07 02:00:00.010,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002737971,2026-01-07 03:00:00.017,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.000306973,2026-01-07 04:00:00.033,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0003428865,2026-01-07 05:00:00.087,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0003458042,2026-01-07 06:00:00.009,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002790674,2026-01-07 07:00:00.014,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002367213,2026-01-07 08:00:00.062,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.000275082,2026-01-07 09:00:00.082,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0003229728,2026-01-07 10:00:00.029,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002730975,2026-01-07 11:00:00.048,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002222812,2026-01-07 12:00:00.096,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002235706,2026-01-07 13:00:00.074,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002405467,2026-01-07 14:00:00.040,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002397307,2026-01-07 15:00:00.099,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002194898,2026-01-07 16:00:00.081,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.000222652,2026-01-07 17:00:00.013,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002563728,2026-01-07 18:00:00.014,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002564533,2026-01-07 19:00:00.055,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002976028,2026-01-07 20:00:00.113,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002914566,2026-01-07 21:00:00.117,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002621871,2026-01-07 22:00:00.043,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002225106,2026-01-07 23:00:00.090,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002560076,2026-01-08 00:00:00.001,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002259722,2026-01-08 01:00:00.035,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.00033516,2026-01-08 02:00:00.029,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0003551306,2026-01-08 03:00:00.014,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0003637848,2026-01-08 04:00:00.069,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0003402409,2026-01-08 05:00:00.155,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0003850954,2026-01-08 06:00:00.094,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0003991021,2026-01-08 07:00:00.010,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.000308446,2026-01-08 08:00:00.089,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.000276901,2026-01-08 09:00:00.077,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0003093382,2026-01-08 10:00:00.037,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002660341,2026-01-08 11:00:00.015,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0003793466,2026-01-08 12:00:00.137,hyperliquid,False,0.0,ETH
ETH,1.20611e-05,-0.0004035111,2026-01-08 13:00:00.040,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0003632893,2026-01-08 14:00:00.000,hyperliquid,False,0.0,ETH
ETH,1.25e-05,-0.0002754681,2026-01-08 15:00:00.106,hyperliquid,False,0.0,ETH
ETH,1.25e-05,0.0003741518,2026-01-08 16:00:00.063,hyperliquid,False,0.0,ETH
ETH,1.25e-05,0.0004207473,2026-01-08 17:00:00.004,hyperliquid,False,0.0,ETH
ETH,1.25e-05,0.0003716617,2026-01-08 18:00:00.008,hyperliquid,False,0.0,ETH
ETH,1.25e-05,0.0004044385,2026-01-08 19:00:00.013,hyperliquid,False,0.0,ETH
ETH,1.25e-05,0.0003387145,2026-01-08 20:00:00.098,hyperliquid,False,0.0,ETH
ETH,1.25e-05,0.000377599,2026-01-08 21:00:00.116,hyperliquid,False,0.0,ETH
ETH,1.25e-05,0.000454019,2026-01-08 22:00:00.008,hyperliquid,False,0.0,ETH
ETH,1.25e-05,0.0004440691,2026-01-08 23:00:00.085,hyperliquid,False,0.0,ETH
ETH,1.25e-05,0.0004179322,2026-01-09 00:00:00.020,hyperliquid,False,0.0,ETH
